x,y
0.806358895168009,5.115004896257558
2.5052238755168177,12.549370694617322
0.7615605135658421,6.309959258619888
3.48160187538868,16.978874299910963
2.2307813778701533,11.630954325677058
1.9051061304824124,10.516936253863689
1.5075604457393825,8.778264404750646
3.1514129655944423,15.758214374480238
1.8090630527669522,11.707744184060966
0.438249596580505,2.186339945390722
0.5900295106025766,5.123267777900622
4.809488322747573,22.414465712362738
4.5429034535380355,21.46760780383924
3.498535669053748,16.622228094893703
1.3293498072975978,6.560677446711809
4.84588188673862,22.711523030668587
3.893754519828973,20.30236829348008
3.584450945794978,15.803942378263773
2.246807510718943,12.851058056573962
1.361207809225795,8.116306013780287
0.48195481076749647,4.866494897241139
4.513011982719208,19.999149420172884
2.2788814491680554,11.781069624316345
1.0118168239761516,8.347311890603565
1.5297831207532626,9.701787725000758
2.89609784470948,16.316702984247865
0.8838639146961585,7.712867547762328
4.283071420461877,20.571372360777087
3.7925976491760505,19.914325122871993
3.597314779754684,17.828252277757034
2.1604651988755186,12.469848972299133
3.1365442035122157,15.249605860514155
2.920489844563678,14.748505194113918
3.2492330077741,15.299508207796123
0.42222160569944545,5.6784703573926345
2.0790370108530483,10.137844420297327
0.2080708693094624,4.614633819655511
2.4699540962225948,12.68916532738522
1.6493060616639266,10.768471340123025
0.7226209443302345,6.641352766052198
0.5170148386127582,6.888705512097834
2.93822286088856,15.483666134692886
0.8529648426844305,4.839819115084481
4.625600591883986,21.43544919463774
2.9053056985019747,13.449215601413083
1.7343490226741853,9.419116248330466
2.9545774574070838,16.329538262905057
0.11401935514848749,4.093611231491646
4.792796066207226,21.47225383625016
2.4115171847145014,11.632351372417606
3.913676136251431,18.687486637881985
0.41364999961219284,3.438039849067644
2.4332916541908016,12.062026339366625
2.4535349717726045,13.126149358641662
4.689132274874915,22.911841135606355
2.858640261880377,15.043322519745947
2.367447005284769,10.178498512540976
1.334878315459468,8.643879990868133
1.657844986712761,9.703413520083622
2.603362012357689,13.827338334803448
2.1945573015252333,13.394438887752141
0.10806039940165213,1.3690033208018657
4.131459620971789,18.934735058696052
4.480803859198834,21.51412175958869
0.7012454449930539,4.223387380518274
2.770180717695247,15.556671918834498
0.5428787056772177,5.5398714354095295
3.3612004651990586,17.291385846639635
1.4061689191950415,8.05373201525837
3.297113173459509,17.00221638380425
3.634973071434413,18.60836384172669
3.843237459588285,18.605827858490308
0.5387047297794828,5.389219811816627
4.580059225688039,21.590580142033883
1.151069954474404,6.740934553158235
0.1870627808808989,3.6007224432832428
2.774262346957417,13.944526855377308
1.8546114193121936,10.80183954160227
4.1489487156620655,20.595619109558555
4.041257360321509,18.106493359307628
1.5856944641135766,9.217768826134728
4.764496975348725,23.539443449053874
1.454589190700593,8.074768533989808
2.575285646158573,12.478892567343971
1.2798254528380137,8.321608003183249
4.680217850244817,22.565256591464586
0.8230390879100907,6.303582407201023
0.22455309696164494,5.227172978283569
2.1754853000151897,12.558735182627286
4.961877820279185,23.689331348006803
4.4583863312745695,21.38766182642237
3.743040097284746,20.299813489485068
4.453962454392625,20.610688128704453
4.467233198489316,18.86541050189075
2.594291801932245,14.981421569246121
1.5796452591539651,8.860881605659035
3.86006216055494,18.548129086562792
3.3083063158388053,17.54277594821575
1.8682886443685502,8.870895036415275
0.47233334030757634,3.6376861471241657
3.73394805674513,16.334514289861666
1.3123025796143235,7.45507402843187
4.6840657526688965,22.17589961669258
1.2048528750284238,8.343599342926465
0.6137896620574301,5.731432827558274
4.155563360624531,18.20948755860576
0.7664215831224702,3.7555828958572364
0.8963415407886954,6.639719748545164
2.9969139576042174,14.515879796778535
4.3728102041873225,20.9506265884659
0.9821733285728662,7.630646940512735
1.5516183645004737,9.344714890060576
